SampleTimeUTC,Avg_PLT_CO2VentRate_TPH,Avg_CCS1_WHCO2InjPs_psi,Avg_CCS1_WHCO2InjTp_F,Avg_CCS1_ANPs_psi,Avg_CCS1_DH6325Ps_psi,Avg_CCS1_DH6325Tp_F,Avg_VW1_WBTbgPs_psi,Avg_VW1_Z05D6720Ps_psi,inj_diff
2010-06-28 01:00:00,0.0,1014.700303,82.71952337,635.96654,3123.02203,119.9770578,2344.534715,3064.460667,0.0
2010-06-28 02:00:00,2.925,1097.453417,84.10013599,645.3121414,3137.720951,119.9177121,2343.209786,3064.482475,26.19340284
2010-06-28 03:00:00,0.275,1179.213669,88.71695747,669.1127513,3186.121187,119.5894559,2342.043689,3064.461611,16.40902687
2010-06-28 04:00:00,0.15,1173.713382,84.71866665,576.7055191,3212.96746,120.103699,2341.807723,3064.431466,0.269792684
2010-06-28 05:00:00,0.175,1177.188327,85.88138542,627.5045194,3214.065684,119.9680234,2341.859047,3064.480227,-0.098264186
2010-06-28 06:00:00,0.133333333,1185.880569,86.54496218,704.3584727,3223.260771,120.0893915,2341.80993,3064.466388,0.237499873
2010-06-28 07:00:00,0.05,1181.864669,85.52249883,695.2833003,3231.075043,120.2636758,2341.796511,3064.480237,0.02986145
2010-06-28 08:00:00,0.083333333,1179.258468,85.36759377,668.7803757,3229.198309,120.183765,2341.786766,3064.489176,0.05659701
2010-06-28 09:00:00,0.116666667,1181.164531,85.84220187,659.4719594,3228.137085,120.0686143,2341.797827,3064.519818,-0.125346883
2010-06-28 10:00:00,0.191666667,1182.539664,85.94437447,666.6787964,3233.170605,120.0960634,2341.802409,3064.518239,-0.007291921
2010-06-28 11:00:00,0.175,1180.85702,85.7641983,661.8996923,3237.356148,120.1368771,2341.796094,3064.54295,-0.272916667
2010-06-28 12:00:00,0.141666667,1181.745502,85.66385638,650.9748154,3241.609912,120.1254819,2341.876447,3064.564337,0.035764058
2010-06-28 13:00:00,0.083333333,1186.198377,86.66068293,653.3612757,3248.856228,120.0916327,2342.118439,3064.548531,-0.042708079
2010-06-28 14:00:00,0.116666667,1189.747937,86.8921299,666.8976313,3254.853217,120.212596,2342.360152,3064.542501,-0.0597229
2010-06-28 15:00:00,0.008333333,1191.415787,86.91373393,675.3637772,3261.747406,120.3666807,2342.591347,3064.563511,0.055556361
2010-06-28 16:00:00,0.125,1194.170907,87.20890153,669.8807048,3266.439148,120.4733308,2342.845789,3064.576955,-0.031250381
2010-06-28 17:00:00,0.125,1198.420299,87.55643349,673.9806168,3271.073637,120.5771775,2343.077968,3064.583872,-0.005903244
2010-06-28 18:00:00,0.125,1202.108356,87.95670268,680.5186457,3277.322219,120.7184184,2343.335158,3064.572365,0.027431361
2010-06-28 19:00:00,0.083333333,1204.382199,87.99845225,677.6470408,3283.336483,120.8851807,2343.536934,3064.557874,-0.077777735
2010-06-28 20:00:00,0.183333333,1210.339212,88.88651269,680.8427465,3275.694824,121.0287411,2343.720774,3064.585518,-0.106597392
2010-06-28 21:00:00,0.191666667,1216.738116,89.34830443,694.5483449,3274.951139,121.2770859,2343.929795,3064.593778,0.09722201
2010-06-28 22:00:00,0.266666667,1219.959489,89.38675563,694.1478663,3280.421983,121.5571199,2344.105328,3064.578292,0.143750127
2010-06-28 23:00:00,0.241666667,1219.453416,88.96451766,678.0475296,3282.086987,121.8047169,2344.266005,3064.57042,0.07951355
2010-06-29 00:00:00,0.191666667,1217.492747,88.6828989,650.9706863,3285.482611,121.9145291,2344.404643,3064.545184,0.001736705
2010-06-29 01:00:00,0.175,1214.92621,88.37455241,625.7786687,3285.010992,121.9217517,2344.482088,3064.544373,0.119443639
2010-06-29 02:00:00,0.15,1209.276863,87.69412975,593.8236242,3283.590436,121.9021061,2344.590513,3064.550653,-0.079513041
2010-06-29 03:00:00,0.133333333,1203.066547,86.97306061,548.383842,3275.05851,121.7311741,2344.71333,3064.567428,0.127082698
2010-06-29 04:00:00,0.141666667,1198.623507,86.74125067,590.885966,3264.696364,121.4871205,2344.812984,3064.616675,-0.235069529
2010-06-29 05:00:00,0.05,1198.181592,86.81522776,641.5941259,3254.61132,121.2475492,2344.936971,3064.613462,0.085416667
2010-06-29 06:00:00,0.075,1197.38282,86.78226509,633.9351695,3247.06925,121.083504,2344.874593,3064.58547,-0.113888168
2010-06-29 07:00:00,0.133333333,1195.987986,86.67679297,624.0796453,3242.07018,120.9609666,2344.638035,3064.591571,-0.009375381
2010-06-29 08:00:00,0.066666667,1194.369489,86.55557919,618.1692449,3239.397227,120.86744,2344.198751,3064.575537,0.049305216
2010-06-29 09:00:00,0.083333333,1190.437686,85.81693274,601.8397436,3235.957251,120.7615307,2343.616848,3064.572793,0.037152863
2010-06-29 10:00:00,0.075,1059.818653,76.54987113,518.0657481,3230.845567,120.5386457,2342.980196,3064.572144,-4.633680216
2010-06-29 11:00:00,0.0,700.6056386,59.22305962,149.0978279,3227.193044,120.3806767,2342.650879,3064.608887,-38.15625025
2010-06-29 12:00:00,0.0,700.6056386,59.22305962,149.0978279,3225.366927,120.2362659,2342.650879,3064.608887,0.0
2010-06-29 13:00:00,0.02,700.6056386,59.22305962,182.1179877,3226.047881,120.0918717,2342.589421,3064.601338,14.07958374
2010-06-29 14:00:00,0.084033613,1201.516474,88.16305837,582.5314818,3232.253104,120.1070832,2342.625905,3064.573847,28.57377773
2010-06-29 15:00:00,0.15,1222.387341,90.51981405,665.9480021,3250.082385,120.4759298,2342.867519,3064.578082,-0.148153521
2010-06-29 16:00:00,0.15,1244.160248,92.67166818,682.1185394,3279.830483,121.1372253,2343.134821,3064.602852,0.044444656
2010-06-29 17:00:00,0.166666667,1263.753953,94.10208944,696.9327693,3293.798081,122.0927371,2343.368009,3064.635431,-0.063541285
2010-06-29 18:00:00,0.291666667,1281.759054,95.44058952,680.4050847,3283.503774,123.14628,2343.560374,3064.638957,-0.092361832
2010-06-29 19:00:00,0.333333333,1295.534685,96.4736695,669.9839233,3284.291028,124.2031909,2343.742501,3064.67455,0.017709096
2010-06-29 20:00:00,0.233333333,1304.261675,96.6714255,680.1243449,3286.754207,125.1809949,2343.910411,3064.66122,0.108679454
2010-06-29 21:00:00,0.225,1308.377099,96.69340108,666.7469315,3287.681659,125.9220198,2344.09672,3064.664077,0.032987213
2010-06-29 22:00:00,0.266666667,1308.322783,96.41727295,636.6147644,3288.323853,126.4905319,2344.289305,3064.660893,0.059375254
2010-06-29 23:00:00,0.275,1304.877334,95.6694718,596.7530258,3290.500281,126.8685468,2344.480347,3064.67887,0.211805216
2010-06-30 00:00:00,0.266666667,1302.524303,95.4003067,560.9561137,3291.434902,126.9775127,2344.585795,3064.664777,-0.049305725
2010-06-30 01:00:00,0.233333333,1303.323631,95.6874143,545.454453,3292.424046,127.0075633,2344.633435,3064.678304,0.057986577
2010-06-30 02:00:00,0.291666667,1303.621352,95.58707485,542.1720398,3292.028959,127.0412368,2344.673177,3064.636346,0.001735433
2010-06-30 03:00:00,0.15,1304.395915,95.53324127,536.8644379,3288.820603,127.1291324,2344.777824,3064.662189,0.065277608
2010-06-30 04:00:00,0.216666667,1306.71904,95.99613291,535.8157206,3288.479657,127.253835,2344.82005,3064.647357,-0.10208346
2010-06-30 05:00:00,0.216666667,1305.974252,96.20230929,548.9474243,3288.340735,127.3695332,2344.681712,3064.641001,-0.207984924
2010-06-30 06:00:00,0.225,1301.978126,95.15091737,531.6455912,3289.030691,127.5671055,2343.883386,3064.663171,0.07847112
2010-06-30 07:00:00,0.2,1298.051631,95.02640387,642.3620972,3286.684188,127.6415822,2342.88716,3064.681384,-0.183680216
2010-06-30 08:00:00,0.133333333,1290.441472,94.06986351,630.9273066,3284.14844,127.5960489,2342.152085,3064.672166,0.118055598
2010-06-30 09:00:00,0.125,1283.92342,93.42313385,587.25466,3276.328013,127.4319365,2341.728526,3064.705851,0.016319402
2010-06-30 10:00:00,0.125,1284.777118,93.73880787,562.4032766,3264.457965,127.1626577,2341.500682,3064.661399,-0.044096756
2010-06-30 11:00:00,0.225,1283.903594,94.02848047,567.1142563,3256.517446,126.9695192,2341.390802,3064.662604,-0.040625509
2010-06-30 12:00:00,0.083333333,1277.767759,92.86319631,546.5114268,3258.569645,126.891659,2341.516663,3064.658836,0.045486323
2010-06-30 13:00:00,0.125,1278.775524,93.44693801,522.6406062,3261.528365,126.7164527,2341.756093,3064.701314,-0.106597265
2010-06-30 14:00:00,0.141666667,1284.995685,94.53275293,539.6121546,3261.62373,126.5816933,2342.065613,3064.678693,-0.0097229
2010-06-30 15:00:00,0.283333333,1289.468507,94.81327057,569.0279699,3265.910596,126.6651052,2342.255233,3064.669932,-0.100693893
2010-06-30 16:00:00,0.258333333,1290.29226,94.45401796,578.5758687,3274.765196,126.8585943,2342.45754,3064.67451,0.125694402
2010-06-30 17:00:00,0.266666667,1293.658347,95.09928195,580.2748886,3278.726257,126.9564765,2342.685103,3064.698553,-0.12395846
2010-06-30 18:00:00,0.3,1297.436098,95.32706865,597.9070328,3282.540102,127.049651,2342.912752,3064.701034,-0.024999873
2010-06-30 19:00:00,0.266666667,1304.385843,95.63687916,609.2014287,3288.654688,127.1917781,2343.109281,3064.702698,0.47048645
2010-06-30 20:00:00,0.325,1314.294311,96.8248668,632.7914775,3287.730945,127.3481518,2343.32498,3064.761385,-0.099652863
2010-06-30 21:00:00,0.308333333,1319.536486,97.33170395,674.3047551,3280.838737,127.614469,2343.424599,3064.747941,-0.081250254
2010-06-30 22:00:00,0.275,1315.773606,96.05472571,667.2320658,3282.457894,127.9306866,2343.551434,3064.749825,0.202431234
2010-06-30 23:00:00,0.291666667,1310.551307,95.5662,631.5115331,3282.372937,128.0611187,2343.646244,3064.734755,0.180207952
2010-07-01 00:00:00,0.258333333,1300.732196,94.46390432,585.2748942,3277.965204,127.9901102,2343.737811,3064.685577,0.116318893
2010-07-01 01:00:00,0.241666667,1293.37026,93.62638137,587.81412,3268.83408,127.7431606,2343.778929,3064.68375,0.0625
2010-07-01 02:00:00,0.225,1293.022664,94.08597565,642.3579559,3258.110693,127.387701,2343.741441,3064.715442,-0.09583257
2010-07-01 03:00:00,0.166666667,1291.409429,94.04679108,636.1812347,3256.14849,127.1518629,2343.400891,3064.693038,0.04270757
2010-07-01 04:00:00,0.191666667,1285.407815,93.20377337,624.1787491,3261.967592,127.0212048,2342.592336,3064.707104,-0.079166921
2010-07-01 05:00:00,0.166666667,1277.33084,92.32047265,583.6233632,3265.859886,126.8512608,2341.806352,3064.700572,-0.061805089
2010-07-01 06:00:00,0.141666667,1275.677936,92.3776015,553.3157272,3260.948175,126.5676664,2341.272064,3064.728387,0.085415904
2010-07-01 07:00:00,0.25,1275.409771,92.94193268,553.9123281,3254.714128,126.332371,2341.057804,3064.741683,-0.098611069
2010-07-01 08:00:00,0.233333333,1259.36062,90.41800728,565.2005447,3254.766307,126.2560108,2341.032479,3064.732509,0.129514694
2010-07-01 09:00:00,0.175,1237.155737,87.6468888,574.2034515,3256.689512,125.8328092,2341.020872,3064.689716,0.147569911
2010-07-01 10:00:00,0.125,1227.113312,87.1986475,614.8310827,3259.592733,124.8332709,2340.960219,3064.676044,0.0090271
2010-07-01 11:00:00,0.183333333,1226.542335,88.12736009,580.7517614,3256.531891,124.0139267,2340.98304,3064.688879,-0.048610942
2010-07-01 12:00:00,0.125,1223.345271,87.70658112,556.5238195,3257.203414,123.5905631,2340.984017,3064.691248,-0.022222137
2010-07-01 13:00:00,0.15,1223.459662,88.03031165,534.593571,3259.947866,123.2156624,2341.021944,3064.685423,-0.022222137
2010-07-01 14:00:00,0.158333333,1227.540115,88.77848002,540.5556035,3258.738161,123.0312138,2341.122396,3064.692995,-0.251735942
2010-07-01 15:00:00,0.108333333,1236.877788,90.27298927,565.4544729,3263.32053,123.0125654,2341.328984,3064.67335,-0.103819656
2010-07-01 16:00:00,0.15,1247.580497,91.30094223,625.8550456,3274.193268,123.2465693,2341.576518,3064.67572,0.019097392
2010-07-01 17:00:00,0.158333333,1255.523309,91.90555662,668.8196126,3290.823781,123.6395566,2341.77405,3064.683649,-0.139236323
2010-07-01 18:00:00,0.191666667,1266.633059,93.02139994,670.2275289,3300.728473,124.0526358,2342.054708,3064.688114,-0.024652608
2010-07-01 19:00:00,0.183333333,1276.248759,94.03104413,628.3984019,3307.324276,124.5294734,2342.255125,3064.711391,-0.052777608
2010-07-01 20:00:00,0.2,1281.565447,94.20316264,651.3484777,3296.674795,125.0654074,2342.443433,3064.714744,-0.057292557
2010-07-01 21:00:00,0.2,1283.015014,93.69046828,641.9223674,3300.101121,125.534124,2342.640808,3064.730271,-0.017707952
2010-07-01 22:00:00,0.233333333,1285.055261,93.91422393,626.7902262,3297.33858,125.7411044,2342.746859,3064.789752,0.069444148
2010-07-01 23:00:00,0.166666667,1285.799832,93.83731931,620.4545415,3295.683506,125.8995785,2342.687533,3064.784652,0.062848282
2010-07-02 00:00:00,0.15,1281.659678,93.35428683,607.4776499,3294.723621,126.0316927,2341.773319,3064.773832,0.081944656
2010-07-02 01:00:00,0.175,1278.75554,92.87015527,577.176206,3294.786216,126.1033843,2340.974638,3064.780924,0.007985306
2010-07-02 02:00:00,0.125,1278.234464,92.85623817,559.9011993,3292.321995,126.0783941,2340.835655,3064.784141,0.029514694
2010-07-02 03:00:00,0.166666667,1276.089856,93.04410521,552.2731796,3290.665757,126.056052,2340.859591,3064.766189,-0.063541794
2010-07-02 04:00:00,0.158333333,1272.386757,92.1651996,571.0923884,3291.003235,126.068733,2340.856832,3064.732438,0.040624746
2010-07-02 05:00:00,0.166666667,1272.932802,92.55521329,660.0148931,3288.861186,125.9923908,2340.887596,3064.781059,-0.000347265
2010-07-02 06:00:00,0.216666667,1271.210275,92.55960884,657.4880539,3285.959526,125.9334717,2340.896136,3064.796104,0.00416654
2010-07-02 07:00:00,0.191666667,1267.447227,91.69498482,640.2563899,3283.827616,125.8838767,2340.865029,3064.776874,0.085069529
2010-07-02 08:00:00,0.091666667,1263.699356,91.62430547,619.610199,3276.662701,125.7371466,2340.861591,3064.805147,0.129166158
2010-07-02 09:00:00,0.108333333,1254.182944,90.45645987,587.7728317,3268.196993,125.551497,2340.855475,3064.799845,-0.167707316
2010-07-02 10:00:00,0.108333333,1249.601103,90.24332536,540.5741781,3252.819208,125.2134677,2340.835343,3064.779283,-0.029166921
2010-07-02 11:00:00,0.158333333,1253.284556,90.99698626,531.6435084,3244.429844,124.9020535,2340.829038,3064.802563,0.056596502
2010-07-02 12:00:00,0.208333333,1255.856085,91.47232844,546.6559214,3254.110628,124.7815723,2340.854079,3064.800572,-0.102083588
2010-07-02 13:00:00,0.108333333,1257.394895,91.69644922,556.54033,3259.157383,124.824979,2340.847432,3064.786751,-0.129165268
2010-07-02 14:00:00,0.116666667,1263.659564,92.25492121,577.1762054,3262.786941,124.9025358,2340.874184,3064.752502,-0.003125763
2010-07-02 15:00:00,0.066666667,1281.590318,93.43595092,617.1081314,3270.987726,125.0782181,2340.955607,3064.75907,0.304166412
2010-07-02 16:00:00,0.025,1299.332323,93.33414459,659.5813553,3289.910195,125.5026306,2341.142544,3064.737807,0.168055216
2010-07-02 17:00:00,0.083333333,1296.065848,93.30338364,674.1395808,3304.523936,125.8474365,2341.378644,3064.758437,-0.377430216
2010-07-02 18:00:00,0.125,1289.101183,94.75028324,686.7283686,3313.880455,126.0463734,2341.569041,3064.791111,-0.133333079
2010-07-02 19:00:00,0.066666667,1290.456219,93.99259186,701.2680456,3322.939632,126.2603552,2341.806958,3064.82392,0.094790777
2010-07-02 20:00:00,0.158333333,1292.595956,94.88248444,676.6519811,3331.71627,126.4720678,2341.984682,3064.843433,-0.146179962
2010-07-02 21:00:00,0.175,1293.787435,94.7279424,680.2461349,3338.959766,126.6348892,2342.161908,3064.832371,-0.009374491
2010-07-02 22:00:00,0.141666667,1289.245031,93.74759731,653.4624354,3345.948887,126.8137636,2342.305042,3064.875798,0.124999491
2010-07-02 23:00:00,0.158333333,1288.783399,93.81717911,610.9892303,3343.400649,126.773926,2342.429114,3064.861694,-0.040971756
2010-07-03 00:00:00,0.116666667,1294.115022,94.73416882,612.3352071,3339.37452,126.6874024,2342.498448,3064.861237,0.053818258
2010-07-03 01:00:00,0.15,1298.220282,95.04288445,627.6593465,3342.878416,126.759185,2342.413247,3064.862838,-0.043054962
2010-07-03 02:00:00,0.166666667,1298.964789,95.01285343,636.3835531,3350.405579,126.9386566,2341.897974,3064.912118,-0.080207825
2010-07-03 03:00:00,0.158333333,1298.587877,94.79496002,631.0305405,3358.812823,127.1341951,2341.167017,3064.858128,0.085069656
2010-07-03 04:00:00,0.2,1297.455889,94.71695709,619.2592509,3364.248893,127.2607157,2340.795646,3064.86884,0.00173556
2010-07-03 05:00:00,0.116666667,1295.023455,94.32401161,602.1844981,3366.531838,127.329097,2340.744822,3064.835923,0.070485942
2010-07-03 06:00:00,0.091666667,1292.794518,94.20572662,578.5366552,3366.15779,127.3317724,2340.623653,3064.835089,0.011112213
2010-07-03 07:00:00,0.133333333,1289.94511,93.78348643,558.1959991,3364.667747,127.3013874,2340.601508,3064.820986,0.010763168
2010-07-03 08:00:00,0.258333333,1284.246033,93.0192016,578.6543243,3361.416164,127.2181515,2340.614248,3064.884719,0.157986069
2010-07-03 09:00:00,0.108333333,1278.859936,92.58377927,629.990066,3353.014958,127.0181569,2340.655579,3064.854669,0.049999873
2010-07-03 10:00:00,0.208333333,1272.823638,92.06852004,593.8752365,3340.320449,126.7449797,2340.604248,3064.860671,-0.099305216
2010-07-03 11:00:00,0.141666667,1267.298431,91.73197206,559.9156479,3326.178984,126.4365448,2340.596981,3064.856903,-0.236111577
2010-07-03 12:00:00,0.166666667,1264.94546,91.71183141,538.0886246,3313.271305,126.1461566,2340.632532,3064.899131,0.119097265
2010-07-03 13:00:00,0.125,1264.379495,91.76236808,546.3772242,3303.571297,125.9247356,2340.705699,3064.904124,-0.076735942
2010-07-03 14:00:00,0.083333333,1267.189191,92.42264576,663.2105901,3298.538088,125.7733,2340.90706,3064.867965,-0.071875509
2010-07-03 15:00:00,0.183333333,1271.905177,92.945961,679.3088882,3296.925287,125.7241364,2341.116553,3064.83774,-0.059027608
2010-07-03 16:00:00,0.133333333,1279.956962,93.65457954,703.458372,3300.339681,125.7958342,2341.33467,3064.846218,0.051736323
2010-07-03 17:00:00,0.116666667,1289.354285,94.7872701,665.5392476,3308.315896,125.995252,2341.553284,3064.854036,-0.055554708
2010-07-03 18:00:00,0.191666667,1300.603134,95.77530556,652.6036326,3324.240788,126.3549444,2341.740177,3064.835291,-0.069445165
2010-07-03 19:00:00,0.225,1304.197205,95.94449857,675.8262187,3343.102334,126.7844313,2341.956464,3064.862905,0.016319911
2010-07-03 20:00:00,0.258333333,1298.935049,94.41666393,624.277831,3357.670223,127.1464234,2342.151957,3064.886603,0.038540777
2010-07-03 21:00:00,0.266666667,1299.515801,95.05387115,589.1435979,3360.099884,127.2213175,2342.263755,3064.878084,-0.112152481
2010-07-03 22:00:00,0.208333333,1293.89164,94.07242724,567.9771779,3358.959821,127.2045458,2342.233679,3064.861572,0.201735814
2010-07-03 23:00:00,0.175,1274.615612,91.25296911,589.7835688,3355.417228,127.1308675,2340.550342,3064.918402,0.247222392
2010-07-04 00:00:00,0.158333333,1253.046129,89.09818312,580.4833928,3332.8027,126.622481,2340.431447,3064.914876,0.126389313
2010-07-04 01:00:00,0.158333333,1239.960648,88.42215907,592.3248606,3292.829319,125.6975335,2340.424929,3064.912817,-0.152777481
2010-07-04 02:00:00,0.216666667,1235.815441,88.91654237,538.0370117,3255.536678,124.8521704,2340.454655,3064.905524,-0.111806488
2010-07-04 03:00:00,0.15,1233.809927,88.65286961,604.7381724,3236.655408,124.3999785,2340.400427,3064.892645,-0.004166031
2010-07-04 04:00:00,0.125,1230.032335,88.53055585,635.5619141,3220.830117,124.0316743,2340.396883,3064.866915,0.067014058
2010-07-04 05:00:00,0.066666667,1224.864277,87.74356893,601.4206629,3205.422614,123.6835365,2340.462272,3064.925488,0.092708079
2010-07-04 06:00:00,0.141666667,1227.018971,88.46280727,582.5870148,3199.313424,123.3155907,2340.389693,3064.898297,-0.030208079
2010-07-04 07:00:00,0.175,1229.60044,88.85465139,594.8289998,3207.350144,123.1999058,2340.366986,3064.93299,0.050346883
2010-07-04 08:00:00,0.125,1227.580036,88.15445773,590.297613,3208.360822,123.1751509,2340.357023,3064.910409,-0.018402608
2010-07-04 09:00:00,0.15,1228.52316,88.81986523,581.6084986,3210.026951,123.0499185,2340.357147,3064.916518,-0.089583206
2010-07-04 10:00:00,0.141666667,1230.766779,89.03849093,595.6754089,3222.277002,123.0437033,2340.352612,3064.918186,-0.056250127
2010-07-04 11:00:00,0.191666667,1232.727794,89.31717898,603.7699697,3235.051444,123.0866218,2340.336983,3064.930473,-0.104166667
2010-07-04 12:00:00,0.166666667,1232.057753,89.04764557,616.2637929,3242.043787,123.1722132,2340.335207,3064.897839,0.028818512
2010-07-04 13:00:00,0.133333333,1234.05313,89.50394459,606.6642751,3241.842031,123.1718159,2340.345392,3064.935883,-0.01423556
2010-07-04 14:00:00,0.091666667,1244.343905,90.83182513,642.1102336,3244.961914,123.2306123,2340.410221,3064.9066,0.05
2010-07-04 15:00:00,0.125,1253.04125,91.76163432,687.6594289,3256.884806,123.4909728,2340.575604,3064.889671,0.002430471
2010-07-04 16:00:00,0.175,1261.599467,92.43253212,711.4063543,3273.24729,123.8598127,2340.803052,3064.887962,-0.046180344
2010-07-04 17:00:00,0.1,1273.647622,93.57401199,706.4331904,3292.081258,124.286495,2340.981732,3064.880493,0.02708346
2010-07-04 18:00:00,0.208333333,1284.712848,94.63749021,710.2007441,3313.678904,124.7746468,2341.115828,3064.889187,-0.101736069
2010-07-04 19:00:00,0.191666667,1288.987018,94.54776662,728.6504008,3339.193874,125.3512797,2341.311947,3064.913611,-0.023959096
2010-07-04 20:00:00,0.166666667,1291.141527,94.25992769,731.2412425,3359.695595,125.8093269,2341.515741,3064.879376,-0.07465299
2010-07-04 21:00:00,0.2,1296.701423,95.16373526,726.3444509,3370.380068,126.0647175,2341.628308,3064.899306,-0.013540777
2010-07-04 22:00:00,0.108333333,1300.409291,95.33878555,724.4307302,3381.8883,126.3353125,2341.760122,3064.910126,0.05729154
2010-07-04 23:00:00,0.175,1302.668232,95.33878441,723.9621145,3394.926036,126.62544,2341.845119,3064.94576,0.051735433
2010-07-05 00:00:00,0.158333333,1303.686051,95.27542947,718.8114115,3404.90956,126.8635636,2341.754926,3064.946043,0.069445038
2010-07-05 01:00:00,0.158333333,1303.139866,94.99637585,705.4753026,3412.662823,127.0515505,2341.326933,3064.927997,0.040277735
2010-07-05 02:00:00,0.075,1303.631423,95.09745007,696.0429845,3415.940381,127.1455975,2340.71087,3064.946527,0.018403753
2010-07-05 03:00:00,0.158333333,1303.547033,95.23002097,694.1065806,3401.347534,127.235273,2340.310516,3064.926005,-0.02048734
2010-07-05 04:00:00,0.158333333,1299.49111,94.43863684,679.028123,3317.475907,127.3360864,2340.179513,3064.948761,0.099306234
2010-07-05 05:00:00,0.175,1294.809969,93.97611319,646.26589,3308.961473,127.3378315,2340.256238,3064.987437,-0.01388944
2010-07-05 06:00:00,0.1,1289.771283,93.55716718,616.7633809,3299.917761,127.2410374,2340.20604,3064.978434,-0.049305471
2010-07-05 07:00:00,0.116666667,1285.174358,93.15213826,586.4805094,3290.44883,127.0894474,2340.175529,3064.919478,0.036805852
2010-07-05 08:00:00,0.109243697,1282.782547,92.74851176,555.352018,3281.933335,126.9103596,2340.183085,3064.949894,0.102605626
2010-07-05 09:00:00,0.141666667,1281.272566,92.85587311,551.8789032,3275.168168,126.7177675,2340.195888,3064.957522,-0.030383107
2010-07-05 10:00:00,0.091666667,1279.922288,92.75443268,572.0502706,3272.332969,126.5727778,2340.13312,3064.983628,0.036110687
2010-07-05 11:00:00,0.133333333,1279.961924,92.86246338,564.2695099,3269.876843,126.4535901,2340.122974,3064.993681,-0.002082825
2010-07-05 12:00:00,0.175,1280.67157,93.14957434,569.9507604,3268.052627,126.3798943,2340.148134,3065.031132,-0.108333206
2010-07-05 13:00:00,0.1,1282.717396,93.31839835,576.7075811,3267.882566,126.3634775,2340.211275,3065.026556,-0.06076444
2010-07-05 14:00:00,0.125,1284.265853,93.835488,591.6848902,3269.025816,126.3870338,2340.348891,3064.986346,-0.147222265
2010-07-05 15:00:00,0.125,1285.755261,93.71427129,598.9784648,3273.567214,126.49197,2340.574581,3064.946944,-0.055208588
2010-07-05 16:00:00,0.233333333,1292.049759,94.56681124,615.7373632,3278.000791,126.5800435,2340.784637,3064.971517,0.076736323
2010-07-05 17:00:00,0.183333333,1297.06372,94.86600444,638.3509405,3283.864921,126.7116004,2340.954193,3064.954938,-0.056597773
2010-07-05 18:00:00,0.183333333,1300.900923,95.13370819,659.038412,3291.840216,126.895548,2341.097445,3064.963523,0.035069784
2010-07-05 19:00:00,0.2,1303.750549,95.36661593,671.8893799,3299.633274,127.0811279,2341.275822,3064.982229,-0.035069148
2010-07-05 20:00:00,0.225,1304.857537,95.22489548,681.9885152,3306.929781,127.241666,2341.439077,3064.980802,-0.050695674
2010-07-05 21:00:00,0.275,1306.093368,95.5087052,682.6821472,3311.543528,127.3517868,2341.564142,3064.97005,0.037848028
2010-07-05 22:00:00,0.2,1305.006305,95.0930549,682.3621699,3315.518534,127.44165,2341.707953,3064.990464,0.022569784
2010-07-05 23:00:00,0.175,1302.454832,94.85245431,670.436028,3315.637297,127.4536207,2341.844525,3065.061707,0.071527735
2010-07-06 00:00:00,0.216666667,1298.140936,94.36026643,650.7043762,3313.599192,127.4162505,2341.867533,3065.073293,-0.078819021
2010-07-06 01:00:00,0.183333333,1295.07812,94.04679241,631.569341,3308.90634,127.3158418,2341.453469,3065.071409,0.001735814
2010-07-06 02:00:00,0.133333333,1292.834328,93.97611338,614.7794754,3303.217401,127.194055,2340.679148,3065.056122,0.029513804
2010-07-06 03:00:00,0.175,1289.284712,93.46964283,601.5362686,3298.682937,127.0944567,2340.047821,3065.03926,0.081944275
2010-07-06 04:00:00,0.175,1286.216857,93.26896006,579.5420197,3293.847526,126.9838378,2339.966494,3065.041951,0.055208333
2010-07-06 05:00:00,0.158333333,1281.764018,92.86832689,561.3091334,3287.645915,126.844456,2340.00317,3065.040377,0.088542048
2010-07-06 06:00:00,0.108333333,1276.015497,92.03812415,567.8904912,3280.956496,126.6981447,2339.977236,3064.993681,0.04895846
2010-07-06 07:00:00,0.083333333,1270.778386,91.64884186,577.4899958,3269.948387,126.4418393,2339.942108,3065.004567,0.052430216
2010-07-06 08:00:00,0.1,1268.320719,91.52432931,559.9094564,3258.616396,126.1452601,2339.934924,3065.025722,-0.017014058
2010-07-06 09:00:00,0.075,1269.204513,91.84220117,546.1666718,3248.842615,125.8834508,2339.933313,3064.99399,0.01458346
2010-07-06 10:00:00,0.15,1269.631521,92.11283016,547.7438817,3243.019794,125.7356424,2339.908571,3065.016329,-0.196180979
2010-07-06 11:00:00,0.15,1269.552205,91.99381256,553.0163579,3241.111426,125.6900248,2339.872469,3065.043136,-0.057985814
2010-07-06 12:00:00,0.125,1270.271966,92.05497176,551.0902786,3241.126333,125.6666533,2339.888098,3065.063483,-0.039583206
2010-07-06 13:00:00,0.141666667,1276.243762,93.06351382,566.575443,3246.890118,125.6522854,2339.978231,3065.04977,0.04201444
2010-07-06 14:00:00,0.133333333,1285.144526,93.75418866,599.1456823,3253.181506,125.7803209,2340.181038,3065.042234,0.183679454
2010-07-06 15:00:00,0.225,1295.43534,94.98648872,643.4500397,3265.120726,126.041725,2340.394737,3065.050954,-0.077082443
2010-07-06 16:00:00,0.225,1306.366543,96.0631485,702.9649836,3282.475195,126.422135,2340.598958,3065.058248,0.081944021
